sample_id,split,source_file,output_file,rows,feature_dim,pose_joints,feature_min,feature_max,pose_scale_min,pose_scale_max,status,error,processing_sec
sujin_walk_normal_08,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_walk_normal_08_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/sujin_walk_normal_08_model_ready.npz,122,315,33,-2.7209832668304443,7.422542095184326,0.2552385628223419,0.4255779981613159,completed,,0.02780008316040039
sujin_walk_normal_09,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_walk_normal_09_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/sujin_walk_normal_09_model_ready.npz,127,315,33,-3.631397008895874,6.403541088104248,0.2648095488548279,0.3893347680568695,completed,,0.030577659606933594
sujin_walk_normal_10,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_walk_normal_10_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/sujin_walk_normal_10_model_ready.npz,129,315,33,-3.0877280235290527,5.515423774719238,0.2545357644557953,0.4933769404888153,completed,,0.03233838081359863
sujin_walk_normal_11,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_walk_normal_11_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/sujin_walk_normal_11_model_ready.npz,127,315,33,-4.282602310180664,5.92622709274292,0.2504521608352661,0.40378832817077637,completed,,0.031108856201171875
sujin_walk_normal_12,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_walk_normal_12_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/sujin_walk_normal_12_model_ready.npz,128,315,33,-3.2278666496276855,8.027626991271973,0.26105189323425293,0.46390119194984436,completed,,0.032552242279052734
yena_arm_move_normal_01,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_arm_move_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_arm_move_normal_01_model_ready.npz,1813,315,33,-4.6434006690979,7.556613445281982,0.33781862258911133,0.41811898350715637,completed,,0.23815178871154785
yena_chair_sit_variation_02,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_chair_sit_variation_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_chair_sit_variation_02_model_ready.npz,125,315,33,-4.06077241897583,10.0,0.26857584714889526,0.44128674268722534,completed,,0.03147315979003906
yena_chair_sit_variation_03,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_chair_sit_variation_03_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_chair_sit_variation_03_model_ready.npz,129,315,33,-3.792515993118286,8.827665328979492,0.31422558426856995,0.4387962222099304,completed,,0.02990245819091797
yena_fall_normal_0,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_0_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_0_model_ready.npz,1203,315,33,-2.7807939052581787,4.030935764312744,0.12573188543319702,0.41205963492393494,completed,,0.14893555641174316
yena_fall_normal_01,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_01_model_ready.npz,1802,315,33,-5.697145462036133,5.832809925079346,0.05000000074505806,0.4292149543762207,completed,,0.22684192657470703
yena_fall_normal_02,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_02_model_ready.npz,1802,315,33,-2.363023042678833,3.6588540077209473,0.07323798537254333,0.41318392753601074,completed,,0.22546887397766113
yena_fall_normal_04,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_04_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_04_model_ready.npz,130,315,33,-4.306625843048096,8.622428894042969,0.06926310807466507,0.44426146149635315,completed,,0.029949665069580078
yena_fall_normal_05,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_05_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_05_model_ready.npz,125,315,33,-4.26518440246582,8.630732536315918,0.17060868442058563,0.4458368122577667,completed,,0.029225587844848633
yena_fall_normal_06,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_06_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_06_model_ready.npz,123,315,33,-3.419130802154541,8.710447311401367,0.1628829538822174,0.42117342352867126,completed,,0.03326106071472168
yena_fall_normal_07,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_07_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_07_model_ready.npz,127,315,33,-3.6922760009765625,9.5824556350708,0.13856355845928192,0.4174765348434448,completed,,0.030571460723876953
yena_fall_normal_09,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_09_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_09_model_ready.npz,123,315,33,-3.29632830619812,8.802298545837402,0.17145302891731262,0.43318697810173035,completed,,0.031426429748535156
yena_fall_normal_10,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_10_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_10_model_ready.npz,123,315,33,-4.176443576812744,8.865618705749512,0.12237343192100525,0.43048179149627686,completed,,0.02843165397644043
yena_fall_normal_11,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_11_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_11_model_ready.npz,135,315,33,-3.8362627029418945,9.1990327835083,0.13511832058429718,0.4600152373313904,completed,,0.03204512596130371
yena_fall_normal_13,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_13_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_13_model_ready.npz,125,315,33,-3.861626625061035,8.695340156555176,0.10108944773674011,0.4527631402015686,completed,,0.030027151107788086
yena_fall_normal_15,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_15_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_15_model_ready.npz,123,315,33,-4.286139011383057,9.256924629211426,0.10761670768260956,0.45190635323524475,completed,,0.027060985565185547
yena_fall_normal_16,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_16_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_16_model_ready.npz,121,315,33,-3.6802115440368652,10.0,0.1122896745800972,0.45700711011886597,completed,,0.027300119400024414
yena_fall_normal_17,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_17_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_normal_17_model_ready.npz,126,315,33,-3.229532241821289,8.458457946777344,0.07521285116672516,0.44071587920188904,completed,,0.02858114242553711
yena_fall_stay_down_01,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_stay_down_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_stay_down_01_model_ready.npz,1804,315,33,-2.815297842025757,4.509838104248047,0.054263241589069366,0.4030703008174896,completed,,0.21247053146362305
yena_fall_stay_down_02,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_stay_down_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_stay_down_02_model_ready.npz,130,315,33,-3.836919069290161,9.074716567993164,0.07343333959579468,0.4002494812011719,completed,,0.031136274337768555
yena_fall_stay_down_03,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_stay_down_03_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_stay_down_03_model_ready.npz,124,315,33,-3.792128324508667,9.141757011413574,0.07564856112003326,0.39695942401885986,completed,,0.03131866455078125
yena_fall_stay_down_04,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_stay_down_04_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_stay_down_04_model_ready.npz,126,315,33,-4.07379150390625,8.534709930419922,0.08834080398082733,0.39889729022979736,completed,,0.03139901161193848
yena_fall_stay_down_05,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_stay_down_05_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_fall_stay_down_05_model_ready.npz,125,315,33,-3.753023862838745,9.526509284973145,0.08689924329519272,0.4063957631587982,completed,,0.04105997085571289
yena_free_activity_normal_01,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_free_activity_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_free_activity_normal_01_model_ready.npz,1799,315,33,-3.7588727474212646,8.465473175048828,0.1351711004972458,0.6773770451545715,completed,,0.29463624954223633
yena_free_activity_normal_02,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_free_activity_normal_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_free_activity_normal_02_model_ready.npz,3007,315,33,-3.226884126663208,4.531129837036133,0.282683402299881,0.546078622341156,completed,,0.493924617767334
yena_pick_up_normal_01,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_normal_01_model_ready.npz,1801,315,33,-4.853423595428467,8.398983001708984,0.057622577995061874,0.35704177618026733,completed,,0.317547082901001
yena_pick_up_normal_02,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_normal_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_normal_02_model_ready.npz,139,315,33,-4.291815280914307,9.169058799743652,0.07714864611625671,0.40300339460372925,completed,,0.05053424835205078
yena_pick_up_normal_04,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_normal_04_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_normal_04_model_ready.npz,117,315,33,-3.672259569168091,9.078073501586914,0.08024965971708298,0.41289931535720825,completed,,0.029328346252441406
yena_pick_up_normal_05,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_normal_05_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_normal_05_model_ready.npz,134,315,33,-3.690419912338257,9.127888679504395,0.24842055141925812,0.41694360971450806,completed,,0.03341484069824219
yena_pick_up_normal_06,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_normal_06_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_normal_06_model_ready.npz,127,315,33,-5.733809471130371,9.336919784545898,0.21582798659801483,0.4248403310775757,completed,,0.030354022979736328
yena_pick_up_normal_07,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_normal_07_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_normal_07_model_ready.npz,128,315,33,-4.047574996948242,8.573206901550293,0.1144523173570633,0.40961480140686035,completed,,0.031847238540649414
yena_pick_up_normal_08,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_normal_08_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_normal_08_model_ready.npz,127,315,33,-4.200095176696777,9.851274490356445,0.07306116819381714,0.41683340072631836,completed,,0.05279970169067383
yena_pick_up_normal_09,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_normal_09_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_normal_09_model_ready.npz,128,315,33,-4.200095176696777,7.848846435546875,0.10494007170200348,0.5020283460617065,completed,,0.03343653678894043
yena_pick_up_normal_10,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_normal_10_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_normal_10_model_ready.npz,129,315,33,-4.752920150756836,8.37876033782959,0.07500965148210526,0.3832111358642578,completed,,0.03303074836730957
yena_pick_up_normal_11,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_normal_11_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_normal_11_model_ready.npz,122,315,33,-3.1879653930664062,8.362896919250488,0.08291497081518173,0.43016311526298523,completed,,0.03409743309020996
yena_pick_up_variation_01,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_variation_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_variation_01_model_ready.npz,1799,315,33,-2.6115875244140625,3.770510196685791,0.06704946607351303,0.3651207685470581,completed,,0.4582853317260742
yena_pick_up_variation_04,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_variation_04_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_variation_04_model_ready.npz,122,315,33,-3.2732937335968018,8.978888511657715,0.08202240616083145,0.3776037395000458,completed,,0.03452587127685547
yena_pick_up_variation_05,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_variation_05_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_pick_up_variation_05_model_ready.npz,100,315,33,-3.2777347564697266,8.335155487060547,0.08522968739271164,0.3900049328804016,completed,,0.03252053260803223
yena_sit_move_normal_01,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_move_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_sit_move_normal_01_model_ready.npz,1813,315,33,-3.744455337524414,8.26904582977295,0.2123507261276245,0.4445810914039612,completed,,0.3077261447906494
yena_sit_normal_02,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_normal_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_sit_normal_02_model_ready.npz,135,315,33,-2.9978723526000977,5.163224697113037,0.25283870100975037,0.43113163113594055,completed,,0.035486459732055664
yena_sit_normal_03,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_normal_03_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_sit_normal_03_model_ready.npz,128,315,33,-2.8410966396331787,6.792219161987305,0.2240416407585144,0.4236656725406647,completed,,0.11040544509887695
yena_sit_normal_04,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_normal_04_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_sit_normal_04_model_ready.npz,125,315,33,-3.2876996994018555,6.297242641448975,0.24176956713199615,0.41727012395858765,completed,,0.09624123573303223
yena_sit_normal_06,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_normal_06_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_sit_normal_06_model_ready.npz,130,315,33,-3.0291497707366943,6.087292671203613,0.21616019308567047,0.43478572368621826,completed,,0.030431270599365234
yena_sit_normal_07,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_normal_07_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_sit_normal_07_model_ready.npz,126,315,33,-2.717054605484009,5.299441814422607,0.19454756379127502,0.40115395188331604,completed,,0.03262782096862793
yena_sit_normal_08,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_normal_08_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_sit_normal_08_model_ready.npz,135,315,33,-4.468811511993408,7.20212984085083,0.31110402941703796,0.4382835626602173,completed,,0.030998706817626953
yena_sit_normal_09,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_normal_09_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_sit_normal_09_model_ready.npz,123,315,33,-3.211334705352783,6.0864176750183105,0.38483181595802307,0.5555244088172913,completed,,0.030639171600341797
yena_sit_to_stand_normal_01,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_to_stand_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_sit_to_stand_normal_01_model_ready.npz,122,315,33,-4.694736480712891,6.027123928070068,0.2676957845687866,0.4703730642795563,completed,,0.03142046928405762
yena_sit_to_stand_normal_02,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_to_stand_normal_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_sit_to_stand_normal_02_model_ready.npz,133,315,33,-4.011022567749023,7.584458827972412,0.26830869913101196,0.4740687906742096,completed,,0.031732797622680664
yena_sit_to_stand_normal_03,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_to_stand_normal_03_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_sit_to_stand_normal_03_model_ready.npz,124,315,33,-3.220249652862549,7.314937114715576,0.2700401842594147,0.4689693748950958,completed,,0.037378787994384766
yena_sit_to_stand_normal_04,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_to_stand_normal_04_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_sit_to_stand_normal_04_model_ready.npz,118,315,33,-3.338897466659546,8.415881156921387,0.23448927700519562,0.551804780960083,completed,,0.03360271453857422
yena_slow_lie_down_01,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_slow_lie_down_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_slow_lie_down_01_model_ready.npz,1801,315,33,-3.2926361560821533,4.883864402770996,0.14800918102264404,0.4188058078289032,completed,,0.3420116901397705
yena_stand_normal_01,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_stand_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_stand_normal_01_model_ready.npz,627,315,33,-3.20473313331604,5.940393447875977,0.3419923484325409,0.37013915181159973,completed,,0.21656370162963867
yena_stand_normal_02,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_stand_normal_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_stand_normal_02_model_ready.npz,103,315,33,-2.955003023147583,5.667948246002197,0.3693807125091553,0.38560250401496887,completed,,0.03465700149536133
yena_stand_normal_04,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_stand_normal_04_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_stand_normal_04_model_ready.npz,126,315,33,-3.406419277191162,5.46022891998291,0.3526988923549652,0.4053225517272949,completed,,0.03143119812011719
yena_stand_normal_05,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_stand_normal_05_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_stand_normal_05_model_ready.npz,127,315,33,-3.027071714401245,5.4801926612854,0.3559560179710388,0.4238136410713196,completed,,0.0372920036315918
yena_stand_normal_06,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_stand_normal_06_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_stand_normal_06_model_ready.npz,126,315,33,-3.010096788406372,5.617006301879883,0.36989256739616394,0.3947214186191559,completed,,0.04138684272766113
yena_stand_normal_07,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_stand_normal_07_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_stand_normal_07_model_ready.npz,127,315,33,-2.7750496864318848,5.260522842407227,0.35810303688049316,0.38768941164016724,completed,,0.046732187271118164
yena_stand_normal_08,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_stand_normal_08_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_stand_normal_08_model_ready.npz,124,315,33,-3.0777530670166016,5.530730724334717,0.3684547543525696,0.3877808153629303,completed,,0.03940224647521973
yena_stand_normal_10,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_stand_normal_10_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_stand_normal_10_model_ready.npz,122,315,33,-4.071317672729492,6.205310821533203,0.3890639841556549,0.40877842903137207,completed,,0.03841376304626465
yena_walk_normal_02,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_walk_normal_02_model_ready.npz,134,315,33,-6.124715805053711,7.711601734161377,0.36677348613739014,0.4275355041027069,completed,,0.04848909378051758
yena_walk_normal_03,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_03_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_walk_normal_03_model_ready.npz,125,315,33,-3.621793508529663,7.705158710479736,0.26979026198387146,0.5389149188995361,completed,,0.03133392333984375
yena_walk_normal_04,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_04_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_walk_normal_04_model_ready.npz,130,315,33,-3.535281181335449,7.550349712371826,0.30424967408180237,0.6002482175827026,completed,,0.043437957763671875
yena_walk_normal_05,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_05_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_walk_normal_05_model_ready.npz,135,315,33,-3.371412992477417,7.1425371170043945,0.30419260263442993,0.4420374631881714,completed,,0.04612874984741211
yena_walk_normal_06,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_06_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_walk_normal_06_model_ready.npz,133,315,33,-3.7351784706115723,6.518167495727539,0.35648542642593384,0.5281643271446228,completed,,0.038759469985961914
yena_walk_normal_07,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_07_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_walk_normal_07_model_ready.npz,133,315,33,-3.462029218673706,7.415939807891846,0.3149440884590149,0.5671153664588928,completed,,0.04065704345703125
yena_walk_normal_08,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_08_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_walk_normal_08_model_ready.npz,126,315,33,-3.3553740978240967,7.643630504608154,0.298601895570755,0.5951969623565674,completed,,0.04273653030395508
yena_walk_normal_09,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_09_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_walk_normal_09_model_ready.npz,135,315,33,-3.4145548343658447,7.273552894592285,0.3094140887260437,0.5825225114822388,completed,,0.035478830337524414
yena_walk_normal_10,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_10_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_walk_normal_10_model_ready.npz,139,315,33,-4.406803131103516,7.881945610046387,0.3092971742153168,0.5378511548042297,completed,,0.034470558166503906
yena_walk_normal_11,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_11_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_walk_normal_11_model_ready.npz,132,315,33,-3.4027161598205566,7.361964702606201,0.31007444858551025,0.5539339780807495,completed,,0.03634357452392578
yena_walk_normal_12,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_12_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_walk_normal_12_model_ready.npz,128,315,33,-3.1705398559570312,7.1585259437561035,0.3427879810333252,0.6015656590461731,completed,,0.03898143768310547
yena_walk_normal_13,train,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_13_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/train/yena_walk_normal_13_model_ready.npz,128,315,33,-3.678272008895874,7.929665565490723,0.29562920331954956,0.4105778932571411,completed,,0.03719043731689453
